N,L,g,lr,G_lambda,rho_lambda,RA,KA,FS_cos,FS_agree,RL,RC,RE,RJ,RS,Habs,Kneg,EUL,HP,HA,ANCH,RBD,DBL,ALIGN,ALIGN_P90,NS,ND
10.0,14.0,0.8999999761581421,0.30000001192092896,0.020149466040210725,-0.9508469217403793,0.0053883935130822165,0.2833795448144277,0.9764316997911359,0.9525390625,75.66559734677598,1.0,0.6666666666666666,1296.0,40.42130275038683,1.3973296662088712,0.5547754073273922,0.5,12.274999999999999,0.05003664982060877,0.9784117193523517,0.010812051901836634,6.325,0.9999720652229817,0.9999996347499391,0.0022115997594389833,0.0003255208333333333
20.0,14.0,0.8999999761581421,0.30000001192092896,0.012380437079400446,-0.969063566238704,0.010315075555505851,0.40006792545318604,0.976651330064424,0.9440755208333333,64.67836990153693,3.3333333333333335,1.1666666666666667,1077.8333333333333,18.863182355235043,1.1112012859349132,0.582963620230701,1.6666666666666667,10.539999999999997,0.05003664982060877,0.9402467232074017,0.011378185662369896,6.52,0.9999769045164815,0.9999995983599983,0.0008808516645956721,0.0008138020833333334
30.0,14.0,0.8999999761581421,0.30000001192092896,0.010388317387019057,-0.9760854669915005,0.007011160642529528,0.41990400354067486,0.9826279753696788,0.9422526041666667,51.95034772484515,4.5,1.5,861.8333333333334,14.627875356144088,1.008318091390456,0.6098465851368903,1.8333333333333333,10.339999999999998,0.05003664982060877,0.934207144692881,0.010037017538399086,6.329999999999999,0.9999825976047451,0.9999997584721548,0.0007383440813150491,-0.0017903645833333333
50.0,14.0,0.8999999761581421,0.30000001192092896,0.00529930606776531,-0.9159398426310623,0.029484392299006384,0.5967472841342291,0.976079271963894,0.939453125,40.29471407527044,9.166666666666666,2.0,648.3333333333334,5.4451210550825015,0.6538930652592153,0.6059437007317104,2.3333333333333335,8.159999999999998,0.05003664982060877,0.851909856078129,0.014175486496925939,6.460000000000001,0.9999776329359712,0.9999996033686148,0.000835177135841488,0.00244140625
100.0,14.0,0.8999999761581421,0.30000001192092896,0.0004994853067743319,-0.33583421624343257,0.34835999459028244,0.9033975104490916,0.9868094544167251,0.9532552083333333,0.5043807716974934,17.333333333333332,14.333333333333334,2.3333333333333335,0.6443436824694445,0.20495440036442378,0.5554055270501395,2.5,4.51,0.05003664982060877,0.0,0.1632730909564208,6.425,nan,nan,0.0008585147840574625,0.005208333333333333
150.0,14.0,0.8999999761581421,0.30000001192092896,0.00044709851634586623,-0.1942345713529448,0.5820549800992012,0.9538402458031973,0.9881831634627842,0.9598307291666667,0.7262310601229375,14.833333333333334,12.0,10.666666666666666,0.5121803769353416,0.1753246382994019,0.5558427529802091,2.0,4.62,0.05003664982060877,0.02857142857142857,0.2194073094925104,6.435,nan,nan,0.0005180581407560428,0.0013020833333333333
200.0,14.0,0.8999999761581421,0.30000001192092896,0.00048227044288400413,-0.2754880741357257,0.5947601571679115,0.9595061441262563,0.9902015355281938,0.9548177083333333,0.64198484809835,18.666666666666668,13.166666666666666,9.5,0.5782192211290412,0.18096199047537356,0.5450342707971658,2.1666666666666665,4.645,0.05003664982060877,0.0,0.233977841444717,6.395,nan,nan,0.0004515373660883282,-0.0008138020833333334
250.0,14.0,0.8999999761581421,0.30000001192092896,0.0004898780240187357,0.07210647702892302,0.8338342905044556,0.9749443729718527,0.9901876820902326,0.9522135416666667,1.3293250352560273,11.0,10.666666666666666,23.333333333333332,0.49025390945163044,0.1366109210875768,0.5976364080603886,1.8333333333333333,3.9599999999999995,0.05003664982060877,0.0,0.36430957632111216,6.629999999999999,nan,nan,0.0005182316403321933,0.0037434895833333335
10.0,16.0,0.8999999761581421,0.30000001192092896,0.016003898896861508,-0.9539897527342222,0.001688909770261186,0.26228804637988407,0.9757360204789597,0.9600260416666667,76.23571927986417,1.3333333333333333,0.6666666666666666,1294.8333333333333,39.24526311639022,1.3474768302425557,0.5603564677288685,1.0,11.955,0.05003664982060877,0.9739141608840914,0.011029167053381578,6.4799999999999995,0.9999686651648513,0.9999994953796086,0.0017566867495110716,0.0021158854166666665
20.0,16.0,0.8999999761581421,0.30000001192092896,0.0117068920760875,-0.9677716795915787,0.009415817776850114,0.29901216675837833,0.9841849876062357,0.9603515625,76.75641733139811,1.5,1.5,1293.3333333333333,25.19006719680419,1.1837455786247406,0.5941836091714569,1.6666666666666667,11.549999999999999,0.05003664982060877,0.9735286558725261,0.011492982988384965,6.22,0.9999768831410386,0.9999996217514009,0.0012237808915933994,-0.0003255208333333333
30.0,16.0,0.8999999761581421,0.30000001192092896,0.00980314807500695,-0.975702168177432,0.00559477973729372,0.36421271165211994,0.9870038631520689,0.9613932291666667,63.94682661221142,2.8333333333333335,1.0,1078.3333333333333,16.276172101845113,1.0388208189588728,0.6239342617954554,1.6666666666666667,11.295,0.05003664982060877,0.9701876124389616,0.009515852666885287,6.224999999999999,0.9999827056053546,0.9999995145429672,0.0005878676336981506,-0.004720052083333333
50.0,16.0,0.8999999761581421,0.30000001192092896,0.0039428448586329165,-0.765806950983963,0.05031330262621244,0.6301480929056803,0.968275925457738,0.9459635416666666,27.65737209342527,9.5,2.1666666666666665,449.0,5.394865370695064,0.5601518770188217,0.6096536913442127,2.0,7.724999999999999,0.05003664982060877,0.7715074721741692,0.01627488898061211,6.364999999999999,0.9997981551260517,0.9999720847979662,0.0017736283572855245,-0.0009765625
100.0,16.0,0.8999999761581421,0.30000001192092896,0.001443177887466604,-0.5159518687988642,0.1611454754602164,0.7904528578122457,0.9733047157976021,0.9709635416666667,14.295441187080892,11.833333333333334,9.166666666666666,227.83333333333334,1.6219322484427778,0.30250348895164786,0.5892905366305313,2.5,5.93,0.05003664982060877,0.3028112660919137,0.09749649960383376,6.245,nan,nan,0.0007515624745241442,0.004720052083333333
150.0,16.0,0.8999999761581421,0.30000001192092896,0.0003634260946863849,-0.2671242426953837,0.4072731211781502,0.9205034971237183,0.9869321640296589,0.9567708333333333,0.7525178566873411,16.5,13.333333333333334,10.5,0.479846634845215,0.16338801049563165,0.5270437097334207,2.3333333333333335,4.4399999999999995,0.05003664982060877,0.0,0.18967439081282736,6.425,nan,nan,0.001087493219290155,0.005208333333333333
200.0,16.0,0.8999999761581421,0.30000001192092896,0.0003579776922122472,-0.05632579839052926,0.7300801078478495,0.9405653377374014,0.9885902077285275,0.9469401041666666,0.7618376618407355,15.333333333333334,13.833333333333334,11.833333333333334,0.4596229812316372,0.13357316701993507,0.5532836953306842,2.3333333333333335,4.485,0.05003664982060877,0.0,0.31290218223506566,6.455000000000001,nan,nan,0.0012749595340298403,0.006022135416666667
250.0,16.0,0.8999999761581421,0.30000001192092896,0.00037737997745725246,-0.12113720115584163,0.59686857710282,0.9680301547050476,0.9883194669786185,0.9422526041666667,0.7855508652763321,13.666666666666666,12.166666666666666,13.0,0.47825339090751123,0.14362621989665394,0.5530715121587387,1.8333333333333333,3.9,0.05003664982060877,0.0,0.28048938426112735,6.425,nan,nan,0.0008592655788932091,0.0017903645833333333
10.0,2.0,0.8999999761581421,0.4000000059604645,0.020040334596688626,-0.4850931736235663,0.7645536561806997,0.9354371329148611,0.9783001759862364,0.9438802083333333,1.264502704785691,15.5,12.666666666666666,23.333333333333332,4.883447082907936,1.2346869073957556,0.5958296362023071,2.1666666666666665,4.4575,0.05003664982060877,0.11112632779972242,0.13805027991468286,6.595,nan,nan,0.0008930436291981573,0.0006510416666666666
20.0,2.0,0.8999999761581421,0.4000000059604645,0.010676216785080942,-0.23235548409129467,0.9290709495544434,0.901827891667684,0.9839503595078699,0.9580729166666667,0.9844417382415922,11.833333333333334,9.0,18.833333333333332,3.3432699730077524,0.9135877865329632,0.6131514987847692,1.5,3.6950000000000003,0.05003664982060877,0.13479759218307855,0.16007060430575437,6.55,nan,nan,0.000628486664580837,0.0035807291666666665
30.0,2.0,0.8999999761581421,0.4000000059604645,0.007457737943529149,-0.07108946826897654,0.894426037867864,0.893835703531901,0.9798055592677044,0.9451822916666667,0.734159992311072,13.5,10.833333333333334,13.5,2.389723247443962,0.6267463883701253,0.6130679114746088,1.3333333333333333,3.73,0.05003664982060877,0.05988263259610508,0.18278664691708357,6.489999999999999,nan,nan,0.00045639811377009193,0.0013020833333333333
50.0,2.0,0.8999999761581421,0.4000000059604645,0.0065381598944059495,-0.1470934810074487,0.9438451727231344,0.8109257419904073,0.9918854666888445,0.9654296875,1.1002260094890541,10.833333333333334,11.166666666666666,19.333333333333332,2.4512325119645983,0.6614508744515303,0.5924668544166248,1.3333333333333333,3.4499999999999997,0.05003664982060877,0.031531531531531536,0.18882740724307068,6.584999999999998,nan,nan,0.0004529294505481081,0.00048828125
100.0,2.0,0.8999999761581421,0.4000000059604645,0.0035574240687659404,0.04591175343607365,0.9758930703004202,0.8469664752483368,0.9901558495236522,0.9534505208333334,1.5589265863399424,8.5,9.5,30.833333333333332,1.105758427133918,0.3613208404828205,0.5381093836400345,1.0,2.905,0.05003664982060877,0.0,0.3450874954728403,6.64,nan,nan,0.00035223968112330084,0.00048828125
150.0,2.0,0.8999999761581421,0.4000000059604645,0.004744307863773722,0.1382658548954027,0.9647327760855356,0.912966271241506,0.9875303215789745,0.9455729166666667,3.889071606218113,7.5,5.333333333333333,77.83333333333333,0.9728991806270252,0.31110881021732234,0.5976878464051026,1.0,2.7900000000000005,0.05003664982060877,0.0,0.4856749735104238,6.635000000000001,nan,nan,0.0006134696460020628,-0.0011393229166666667
200.0,2.0,0.8999999761581421,0.4000000059604645,0.00463736207610894,0.19541750676629188,0.9808578193187714,0.9323031703631083,0.9873070246551682,0.9403645833333333,2.7864927829866737,5.0,4.0,58.0,0.9423910258755551,0.28230033958134554,0.5725344958399239,1.0,2.715,0.05003664982060877,0.0,0.48081539826111386,6.585,nan,nan,0.0004943710355224303,-0.00048828125
250.0,2.0,0.8999999761581421,0.4000000059604645,0.004285055721765139,0.2024925318226429,0.9873049159844717,0.9607360064983368,0.9922309903280702,0.9511067708333333,3.950744225113894,3.5,3.5,84.33333333333333,1.0435843378963947,0.26147694103019997,0.6222110772475342,1.0,2.6599999999999997,0.05003664982060877,0.0,0.5155919029383517,6.68,nan,nan,0.0007532780647634222,0.0003255208333333333
10.0,4.0,0.8999999761581421,0.4000000059604645,0.024500782851961306,-0.6492107361284768,0.46653005729118985,0.8478640715281168,0.9711356972733954,0.9403645833333333,0.5393807716974933,22.833333333333332,13.166666666666666,6.833333333333333,10.466040222562926,1.108177332278932,0.6110746756169386,2.5,5.55,0.05003664982060877,0.4136067683382261,0.08691053592872028,6.419999999999999,nan,nan,0.0007462733551389747,0.0
20.0,4.0,0.8999999761581421,0.4000000059604645,0.004679241353319069,-0.44030775826362906,0.7405035595099131,0.9462505380312601,0.9849960145918268,0.9531901041666667,1.3373580438450183,12.833333333333334,11.666666666666666,26.5,2.3891636552118842,0.6285051326425038,0.595707470133611,2.1666666666666665,4.185,0.05003664982060877,0.07107123684490901,0.1242631305185485,6.48,nan,nan,0.0007544472070799372,-0.0011393229166666667
30.0,4.0,0.8999999761581421,0.4000000059604645,0.0032669215272750837,-0.2631852964295772,0.8391518592834473,0.9448736409346262,0.986100425052389,0.9585286458333333,0.9571194077712559,11.666666666666666,9.5,17.833333333333332,1.7337051079792642,0.5099529348660261,0.6028895490143128,1.3333333333333333,3.48,0.05003664982060877,0.0,0.1977752504555862,6.395,nan,nan,0.0007734660284961133,0.0030924479166666665
50.0,4.0,0.8999999761581421,0.4000000059604645,0.0030311320160895396,-0.0703863167827286,0.8955505589644114,0.9133303662141165,0.9892581691810093,0.9548177083333333,1.0663656197958435,10.666666666666666,11.5,17.666666666666668,1.2327993425684507,0.4097924479892303,0.5923639777271967,1.1666666666666667,3.4099999999999997,0.05003664982060877,0.026709401709401708,0.2870273018641039,6.515000000000001,nan,nan,0.001071119617921945,-0.001953125
100.0,4.0,0.8999999761581421,0.4000000059604645,0.0025962030642817193,0.0680720528293949,0.9335146148999532,0.9150323569774628,0.9839781850082753,0.9425130208333333,2.6890358928434313,7.666666666666667,6.833333333333333,54.666666666666664,0.9060713699496707,0.28842756849958556,0.5693710376400087,1.1666666666666667,3.0,0.05003664982060877,0.0,0.4056713256757698,6.400000000000001,nan,nan,0.00026813199529139114,0.0016276041666666667
150.0,4.0,0.8999999761581421,0.4000000059604645,0.002148322582087817,0.1358387657313652,0.9597195287545522,0.9226417342821757,0.9892380511325124,0.9490234375,2.437436867076458,6.0,5.5,49.166666666666664,0.7513673902938613,0.22782741360576728,0.6164306932602909,1.5,3.0399999999999996,0.05003664982060877,0.0,0.44363532891879615,6.625,nan,nan,0.0004315631137346565,0.00244140625
200.0,4.0,0.8999999761581421,0.4000000059604645,0.002164562403861589,0.1603813555787289,0.9724235733350118,0.9416652619838715,0.9921605931298381,0.9569010416666667,3.332766952966369,7.0,5.5,65.66666666666667,0.7560809019176554,0.19653662450492415,0.6009541812944459,1.1666666666666667,2.82,0.05003664982060877,0.0,0.48452911479614774,6.624999999999999,nan,nan,0.00040726473748734876,0.0006510416666666666
250.0,4.0,0.8999999761581421,0.4000000059604645,0.0017428687759103454,0.1653407181566151,0.9860742092132568,0.9486624101797739,0.9923322606136795,0.9569010416666667,3.4633735546841673,4.166666666666667,4.5,75.16666666666667,0.6290235328298738,0.17050516383713432,0.6251945012409501,1.0,2.5749999999999997,0.05003664982060877,0.0,0.5190242304912056,6.655000000000001,nan,nan,0.0005459367065371312,0.00244140625
10.0,6.0,0.8999999761581421,0.4000000059604645,0.043955343754760734,-0.9493649972999333,0.08149892619500558,0.5539558082818985,0.9794614172693182,0.9600260416666667,13.410215177591837,12.333333333333334,2.0,215.83333333333334,27.973744098853857,1.490834249510981,0.5658603706132737,3.3333333333333335,9.415000000000001,0.05003664982060877,0.9686455923927011,0.008944405237309449,6.189999999999999,0.9999196184495963,0.99999590329146,0.0011417361443302003,-0.0027669270833333335
20.0,6.0,0.8999999761581421,0.4000000059604645,0.015106800818475102,-0.7702563575635527,0.169014656295379,0.7739639778931936,0.9695372038796454,0.9429036458333333,0.3195279579551077,15.5,7.833333333333333,5.0,9.140651870785737,0.9250513599553282,0.6229054949011741,2.8333333333333335,6.5249999999999995,0.05003664982060877,0.7817534613873286,0.02415389443761157,6.39,0.9999060415677983,0.9999815700042417,0.0002483196219671043,0.0009765625
30.0,6.0,0.8999999761581421,0.4000000059604645,0.002330026303809645,-0.48630420797773366,0.6728542844454447,0.9400147100289663,0.9869746429356336,0.9570963541666667,1.4552869760331528,12.333333333333334,10.333333333333334,29.333333333333332,1.4665331829050239,0.44494543856034485,0.5964597559250543,2.1666666666666665,4.225,0.05003664982060877,0.11424094878591277,0.13343243856078904,6.469999999999999,nan,nan,0.0012070981014357478,0.00390625
50.0,6.0,0.8999999761581421,0.4000000059604645,0.0019903719261099885,-0.24684687253659263,0.7974646687507629,0.9562942087650299,0.9875620710585946,0.9571614583333333,1.2241473657263635,11.5,9.666666666666666,22.0,1.2641220269275577,0.3736790101631146,0.5966462199246428,2.0,4.034999999999999,0.05003664982060877,0.0,0.21135874334810842,6.395,nan,nan,0.0009222333750715054,-0.0011393229166666667
100.0,6.0,0.8999999761581421,0.4000000059604645,0.0016124184417210788,-0.04119364207058876,0.9393263459205627,0.9637925922870636,0.9899740007922607,0.9488932291666666,2.6501450198781717,13.166666666666666,12.833333333333334,48.5,0.7827402165816246,0.25495151934934834,0.6110360968584031,1.6666666666666667,3.5949999999999993,0.05003664982060877,0.0020833333333333333,0.3745535745520466,6.52,nan,nan,0.0005783961967909165,-0.0006510416666666666
150.0,6.0,0.8999999761581421,0.4000000059604645,0.0013296579403901223,0.137479521180797,0.9154630800088247,0.9509713848431905,0.9887480621062766,0.9446614583333334,1.3869291116568838,8.666666666666666,8.666666666666666,27.333333333333332,0.5868383961711683,0.189689845396259,0.6173630132582333,1.3333333333333333,3.015,0.05003664982060877,0.0,0.4154799693887136,6.6000000000000005,nan,nan,0.0003628865135931932,0.0017903645833333333
200.0,6.0,0.8999999761581421,0.4000000059604645,0.0013286365518728402,0.16196921656552,0.9592976967493693,0.9650202095508575,0.9896937887276248,0.9429036458333333,3.3046603512485713,6.5,5.666666666666667,70.16666666666667,0.5703196796941256,0.1835629046013745,0.6069981867983488,1.1666666666666667,2.81,0.05003664982060877,0.0,0.5089175531715796,6.564999999999999,nan,nan,0.0011141725698124438,-0.0011393229166666667
250.0,6.0,0.8999999761581421,0.4000000059604645,0.0009688198817675073,0.182055674576205,0.9791761239369711,0.9652302066485087,0.9957809455415736,0.960546875,4.458556454316464,5.833333333333333,5.333333333333333,85.33333333333333,0.4339682926814153,0.14154952589160888,0.646046320229415,1.1666666666666667,2.735,0.05003664982060877,0.0,0.5270854276815992,6.575,nan,nan,0.0007507356099856755,0.00439453125
10.0,8.0,0.8999999761581421,0.4000000059604645,0.039462296941363904,-0.9591541188910091,0.019548119395039976,0.43616779148578644,0.9781146026519458,0.9384765625,26.334125701931935,7.0,1.1666666666666667,432.0,35.25938799424352,1.4765821512313868,0.5608451320036522,2.6666666666666665,10.594999999999999,0.05003664982060877,0.9624775122076586,0.006236962831073032,6.385000000000001,0.9999603760527048,0.9999989664036028,0.0009294188840811013,-0.004069010416666667
20.0,8.0,0.8999999761581421,0.4000000059604645,0.01833879553136277,-0.977643388983137,0.05694378881404797,0.6026497284571329,0.984812980924594,0.9399739583333333,0.03871320343559643,14.0,2.0,0.0,12.828230263833818,1.1536966953879484,0.5736468500443656,3.5,8.485,0.05003664982060877,1.0,0.0056902586882774135,6.5200000000000005,0.9999566384099867,0.9999988259864461,0.000585089855588509,-0.0008138020833333334
30.0,8.0,0.8999999761581421,0.4000000059604645,0.009671568675985702,-0.7493093595002075,0.19874977491175136,0.777978777885437,0.9742674483808547,0.9696614583333333,13.650067991334224,13.666666666666666,7.0,219.83333333333334,6.627866094947064,0.764629453074945,0.617703792291964,2.3333333333333335,6.97,0.05003664982060877,0.7245359431608094,0.04419497187843537,6.195,0.9883653022970638,0.9891431203657431,0.0005059140612365861,0.0026041666666666665
50.0,8.0,0.8999999761581421,0.4000000059604645,0.002665079450784497,-0.43398605943738106,0.48688523719708127,0.9264349440733591,0.9830685679605028,0.9714192708333333,0.763302127934803,15.5,9.5,13.0,1.6650585422702278,0.4135186544124326,0.6062780499723518,2.1666666666666665,4.71,0.05003664982060877,0.16518518518518518,0.12259375574189894,6.34,nan,nan,0.0008345675923456622,0.0035807291666666665
100.0,8.0,0.8999999761581421,0.4000000059604645,0.0011506027762492508,0.03833824034145892,0.8728036284446716,0.9722102483113607,0.9837729650023094,0.9423177083333333,1.0208326112068524,8.666666666666666,8.166666666666666,16.666666666666668,0.7197948221806593,0.19341509866306802,0.5921775137276083,1.5,3.5199999999999996,0.05003664982060877,0.0,0.38824825568128185,6.505,nan,nan,0.001337946615623901,0.00341796875
150.0,8.0,0.8999999761581421,0.4000000059604645,0.0010635726368969703,-0.01835248160325328,0.9001421133677164,0.9721822837988535,0.9905609863181889,0.9520833333333333,1.1471498910433053,16.0,16.333333333333332,18.5,0.6733451049628263,0.20708791453273287,0.613125779612412,1.8333333333333333,4.195,0.05003664982060877,0.0,0.3825777554436709,6.46,nan,nan,0.0005616212202891694,0.0029296875
200.0,8.0,0.8999999761581421,0.4000000059604645,0.0010667060449235186,0.1387577269879518,0.9268186291058859,0.9720371762911478,0.9906110332158546,0.9514973958333334,3.1250588001646555,9.666666666666666,8.166666666666666,58.333333333333336,0.39381636245224977,0.1542124304491594,0.6311806386070496,1.1666666666666667,2.965,0.05003664982060877,0.0,0.5182621206425928,6.535,nan,nan,0.000444375134479776,-0.0006510416666666666
250.0,8.0,0.8999999761581421,0.4000000059604645,0.0007718406416666037,0.2060022317310968,0.9538838565349579,0.9780066311359406,0.9912506951646874,0.9497395833333333,3.407766952966369,7.5,6.166666666666667,69.83333333333333,0.30439005607644026,0.1236635118157795,0.64938338284274,1.1666666666666667,2.85,0.05003664982060877,0.0,0.5750079577907233,6.625,nan,nan,0.00029285132661146146,0.0008138020833333334
10.0,10.0,0.8999999761581421,0.4000000059604645,0.0344840848284237,-0.92702503523288,0.02892945926093186,0.3622317562500636,0.9785876895567458,0.9580078125,63.40534428943001,2.5,1.5,1080.0,38.847161614198164,1.4600770779308503,0.573531113768759,0.8333333333333334,11.43,0.05003664982060877,0.963686939694922,0.011179195321079624,6.239999999999999,0.9999694109742148,0.9999995364111824,0.0013133325999561223,0.0003255208333333333
20.0,10.0,0.8999999761581421,0.4000000059604645,0.01749297646115181,-0.9747920253138813,0.018542724195867777,0.4851849526166916,0.984046761900078,0.9426432291666667,51.7566040381375,4.666666666666667,2.0,861.3333333333334,17.595817461785455,1.1563286493948184,0.6149068322981366,2.0,10.229999999999999,0.05003664982060877,0.9608069904908763,0.008882383975987196,6.325,0.9999810329588598,0.9999993488687414,0.0005306095467098223,-0.0013020833333333333
30.0,10.0,0.8999999761581421,0.4000000059604645,0.013576337629690636,-0.9790591516667739,0.019748665392398834,0.5622024138768514,0.9910512336582986,0.9603515625,39.64405913359325,8.333333333333334,0.6666666666666666,647.1666666666666,12.359152879325308,1.0172433015564308,0.6231433972454766,2.5,9.229999999999999,0.05003664982060877,0.9375481881264457,0.007538724860568888,6.195,0.9999696815049965,0.9999981469905889,0.0005580934942129486,-0.0021158854166666665
50.0,10.0,0.8999999761581421,0.4000000059604645,0.004193687006863476,-0.4933346338773882,0.3080994713430603,0.8520003855228424,0.9691612914402764,0.9406901041666667,0.9649747468305833,15.5,9.5,15.166666666666666,2.887751825728072,0.49528856548261974,0.5840438254696965,1.5,5.93,0.05003664982060877,0.49382716049382713,0.09049379549842422,6.490000000000001,nan,nan,0.0022327857020283393,0.00244140625
100.0,10.0,0.8999999761581421,0.4000000059604645,0.0009103727281112157,-0.2583510437067909,0.6386029322942098,0.9648648997147878,0.9885801957596879,0.9538411458333333,0.5749137802864844,17.666666666666668,16.0,5.666666666666667,0.7853692902108733,0.25240417704449974,0.5614173835885959,2.5,4.59,0.05003664982060877,0.0,0.21353932679956336,6.385000000000001,nan,nan,0.001136370970513741,0.0003255208333333333
150.0,10.0,0.8999999761581421,0.4000000059604645,0.000895701283389586,-0.12875501098563577,0.7371722112099329,0.971112589041392,0.9914739057070748,0.9507161458333333,0.8410533905932738,14.666666666666666,15.333333333333334,14.0,0.7563250117987765,0.22271065203535478,0.5575466481488626,2.0,4.27,0.05003664982060877,0.0,0.2949468082098602,6.44,nan,nan,0.0009217827076288451,0.006510416666666667
200.0,10.0,0.8999999761581421,0.4000000059604645,0.0007735574876546167,0.04647016878680001,0.8841892977555593,0.9763288895289103,0.9893072687301641,0.9458984375,1.1647234841721126,11.5,12.0,21.5,0.6214106832277944,0.1630594076734771,0.5888983192520865,1.6666666666666667,3.5850000000000004,0.05003664982060877,0.0,0.3754294685727302,6.495,nan,nan,0.0005422441592806507,0.0008138020833333334
250.0,10.0,0.8999999761581421,0.4000000059604645,0.0008880275952464935,-0.03655531628490194,0.8783033589522043,0.9735950728257498,0.9881543468755942,0.9507161458333333,1.1536143571373725,13.833333333333334,13.833333333333334,20.833333333333332,0.5936193679229024,0.1831172123515232,0.577311832105243,2.3333333333333335,4.055,0.05003664982060877,0.0,0.37318402691130065,6.505,nan,nan,0.00045926954831865263,0.004069010416666667
10.0,12.0,0.8999999761581421,0.4000000059604645,0.023923556654259093,-0.9437283013052706,0.013305713723336035,0.3457908531030019,0.9708447906453431,0.9408854166666667,25.1783793104386,7.666666666666667,2.6666666666666665,431.8333333333333,31.426471292309987,1.4684161001660945,0.5503067011303576,2.5,11.61,0.05003664982060877,0.9690096804591793,0.008243632364907253,6.515,0.9999769075738688,0.9999987420985645,0.00234355814084893,0.0029296875
20.0,12.0,0.8999999761581421,0.4000000059604645,0.01745864359228781,-0.9583520684634106,0.016583359334617853,0.37970173358917236,0.9947334637312905,0.9874348958333333,77.40232353573377,1.1666666666666667,0.8333333333333334,1295.3333333333333,24.45945759852725,1.2400635657424448,0.6085799158983063,1.0,11.135,0.05003664982060877,0.9459007967103572,0.012476095084636119,6.13,0.9999683700565652,0.9999994945051532,0.000733421136438391,0.0027669270833333335
30.0,12.0,0.8999999761581421,0.4000000059604645,0.012196864708687806,-0.977466791041836,0.012869704204301039,0.505197619398435,0.9855390887570401,0.9421875,13.221722753542664,9.833333333333334,1.3333333333333333,215.5,11.629915311317317,0.9888415888564593,0.6087535203117164,2.5,9.429999999999998,0.05003664982060877,0.9826522744795683,0.0040190193373911415,6.504999999999999,0.999984613846173,0.9999992567882154,0.0009410076835564088,0.004069010416666667
50.0,12.0,0.8999999761581421,0.4000000059604645,0.006886073384560346,-0.8667836345673721,0.08461677546923359,0.6814888517061869,0.9758285612387652,0.9427083333333334,27.026067440173524,9.333333333333334,4.333333333333333,431.1666666666667,6.220505409616941,0.7095832838903485,0.6138652058176768,2.0,7.489999999999999,0.05003664982060877,0.7728090465176048,0.025390918587032945,6.335,nan,nan,0.0006821993093019859,0.00146484375
100.0,12.0,0.8999999761581421,0.4000000059604645,0.000703162065163185,-0.4245093400515781,0.35830556849638623,0.9307750364144644,0.9894813093192579,0.9661458333333334,0.8950483399593901,15.0,12.333333333333334,12.166666666666666,0.7574581954273603,0.24638935902187797,0.5445584661085606,2.5,4.525,0.05003664982060877,0.06081081081081081,0.13912855622389456,6.364999999999999,nan,nan,0.000769092259563231,0.0021158854166666665
150.0,12.0,0.8999999761581421,0.4000000059604645,0.0005422763740993231,-0.14616979509362985,0.7278332908948263,0.9715223809083303,0.9878120757240044,0.9497395833333333,1.2176828996322964,13.333333333333334,13.833333333333334,22.833333333333332,0.5889333302388712,0.18057887656664803,0.5777554878284017,2.1666666666666665,3.935,0.05003664982060877,0.0,0.2598627306074906,6.445,nan,nan,0.0010310836921991935,0.0013020833333333333
200.0,12.0,0.8999999761581421,0.4000000059604645,0.0006651280964884394,-0.018520220879405008,0.795837273200353,0.9800345599651337,0.9873873347168449,0.9440104166666666,0.9092640687119286,14.166666666666666,12.166666666666666,15.166666666666666,0.5796211128995674,0.16560222154551393,0.5830472075408613,2.0,3.905,0.05003664982060877,0.0,0.3279142200072817,6.454999999999999,nan,nan,0.0010979192845796775,-0.0003255208333333333
250.0,12.0,0.8999999761581421,0.4000000059604645,0.0006157547090327265,0.018677226725384792,0.8239815632502238,0.9719148576259613,0.9902869295182852,0.947265625,0.9462615433949869,13.166666666666666,10.0,17.666666666666668,0.5790526361705816,0.15996695975836775,0.5769710530715122,1.6666666666666667,3.7150000000000003,0.05003664982060877,0.0,0.35341006458691443,6.52,nan,nan,0.0010606649365073422,0.0016276041666666667
10.0,14.0,0.8999999761581421,0.4000000059604645,0.01904845117758584,-0.9666360017918084,0.004373247599384437,0.2986811151107152,0.9671053188050586,0.944140625,63.84329107830548,2.6666666666666665,1.1666666666666667,1079.0,34.52315768095485,1.355987950722569,0.5413371397708422,2.5,11.75,0.05003664982060877,0.9586224620920073,0.01012704901228881,6.5,0.9999729821824838,0.9999995770822087,0.0021549590360907533,-0.0008138020833333334
20.0,14.0,0.8999999761581421,0.4000000059604645,0.013838016195842082,-0.9560870926986842,0.012251226735922197,0.35689419011274975,0.9803706122141336,0.9595052083333333,63.846042340963955,3.3333333333333335,0.8333333333333334,1078.6666666666667,25.31961258099653,1.2022712495972865,0.5894770006301198,1.3333333333333333,11.125,0.05003664982060877,0.9737856592135697,0.01063920936299498,6.219999999999999,0.9999769910400115,0.9999996767199028,0.0008468633960498351,-0.004069010416666667
